???"TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","NULLABLE","COLUMN_ID","COLUMN_COMMENT"
"RTS_LINE_ITEM","REF_FIELD5","VARCHAR2","100","","","Y","62","Stores Reference Field 5. Reserved for custom use."
"RTS_LINE_ITEM","REF_FIELD6","VARCHAR2","100","","","Y","63","Stores Reference Field 6. Reserved for custom use."
"RTS_LINE_ITEM","REF_FIELD7","VARCHAR2","100","","","Y","64","Stores Reference Field 7. Reserved for custom use."
"RTS_LINE_ITEM","REF_FIELD8","VARCHAR2","100","","","Y","65","Stores Reference Field 8. Reserved for custom use."
"RTS_LINE_ITEM","REF_FIELD9","VARCHAR2","100","","","Y","66","Stores Reference Field 9. Reserved for custom use."
"RTS_LINE_ITEM","REF_FIELD10","VARCHAR2","100","","","Y","67","Stores Reference Field 10. Reserved for custom use."
"RTS_LINE_ITEM","REF_NUM1","NUMBER","22","13","5","Y","68","Stores the Reference Number 1. Reserved for custom use."
"RTS_LINE_ITEM","REF_NUM2","NUMBER","22","13","5","Y","69","Stores the Reference Number 2. Reserved for custom use."
"RTS_LINE_ITEM","REF_NUM3","NUMBER","22","13","5","Y","70","Stores the Reference Number 3. Reserved for custom use."
"RTS_LINE_ITEM","REF_NUM4","NUMBER","22","13","5","Y","71","Stores the Reference Number 4. Reserved for custom use."
"RTS_LINE_ITEM","REF_NUM5","NUMBER","22","13","5","Y","72","Stores the Reference Number 5. Reserved for custom use."
"RTS_LINE_ITEM","REF_BOOLEAN1","NUMBER","22","1","0","Y","73","Stores the Reference Boolean 1. Reserved for custom use."
"RTS_LINE_ITEM","REF_BOOLEAN2","NUMBER","22","1","0","Y","74","Stores the Reference Boolean 2. Reserved for custom use."
"RTS_LINE_ITEM","REF_SYSCODE1","VARCHAR2","60","","","Y","75","Stores the Reference Sys Code 1. Reserved for custom use."
"RTS_LINE_ITEM","REF_SYSCODE2","VARCHAR2","60","","","Y","76","Stores the Reference Sys Code 2. Reserved for custom use."
"RTS_LINE_ITEM","REF_SYSCODE3","VARCHAR2","60","","","Y","77","Stores the Reference Sys Code 3. Reserved for custom use."
"RTS_LINE_ITEM","COMMODITY_CLASS","NUMBER","22","8","0","Y","78","NMFC Freight Class"
"RTS_LINE_STATUS","RTS_LINE_STATUS","NUMBER","22","3","0","N","1","RTS Line Status"
"RTS_LINE_STATUS","RTS_LINE_STATUS_DESC","VARCHAR2","80","","","N","2","RTS Line Status Description"
"RTS_LINE_STATUS","SHORT_DESC","VARCHAR2","32","","","Y","3","Status Short Description"
"RTS_SIZES","RTS_ID","NUMBER","22","10","0","N","1","RTS ID"
"RTS_SIZES","RTS_LINE_ITEM_ID","NUMBER","22","10","0","Y","2","Idenifies the RTS for the line item"
"RTS_SIZES","SIZE_VALUE","NUMBER","22","16","4","N","3","Size Value for the corr UOM"
"RTS_SIZES","SHIPPED_SIZE_VALUE","NUMBER","22","16","4","Y","4","Size Value based on the Shipped quantity"
"RTS_SIZES","RECEIVED_SIZE_VALUE","NUMBER","22","16","4","Y","5","Size Value based on the Received quantity"
"RTS_SIZES","RTS_SIZES_ID","NUMBER","22","10","0","N","6","RTS Sizes ID"
"RTS_SIZES","SIZE_UOM_ID","NUMBER","22","8","0","N","7","Size UOM - Weight volume etc information for the PO line - calculated based the Order UOM and corresponding entries in the SKU Package/SKU_SIZE table."
"RTS_SIZES","IS_MULTIPLE_SIZE","NUMBER","22","8","0","N","8","Is Multiple Size"
"RTS_SIZES","HIBERNATE_VERSION","NUMBER","22","10","0","Y","9","Hibernate Version"
"RTS_STATUS","RTS_STATUS","NUMBER","22","3","0","N","1","RTS Status"
"RTS_STATUS","RTS_STATUS_DESC","VARCHAR2","80","","","N","2","RTS Status Description"
"RTS_STATUS","SHORT_DESC","VARCHAR2","32","","","Y","3","Status Short Description"
"RULES","RULES_ID","NUMBER","22","9","0","N","1","Surragote key determined by DB trigger."
"RULES","RULE_TYPE","VARCHAR2","12","","","Y","2","Attribute used to distinguish between Events records during UI selection Valid Values"
"RULES","CREATE_DATE_TIME","TIMESTAMP(6)","11","","6","Y","3","Date & Time of record creation"
"RULES","MOD_DATE_TIME","TIMESTAMP(6)","11","","6","Y","4","Date & Time of record modification"
"RULES","USER_ID","VARCHAR2","200","","","Y","5","The user ID of the user who last modified this record"
"RULES","RULES_DESC","VARCHAR2","160","","","Y","6","User definable description for the associated event rule definition."
"RULES","VERSION_ID","NUMBER","22","9","0","N","7","Version control key for the table (internal DB reference only)"
"RULES","CREATED_DTTM","TIMESTAMP(6)","11","","6","N","8","Created on Date and Time"
"RULES","LAST_UPDATED_DTTM","TIMESTAMP(6)","11","","6","Y","9","Last Updated on Date and Time"
"RULES","STAT_CODE","NUMBER","22","2","0","N","10","Status code to enable or disable rule set"
"RULES1","CNSTR_GRP_ID","NUMBER","22","10","0","N","1",""
"RULES1","CNSTR_ID","NUMBER","22","10","0","N","2",""
"RULES1","CNSTR_NAME","VARCHAR2","200","","","N","3",""
"RULES1","ACTIVE","NUMBER","22","1","0","N","4",""
"RULES1","CNSTR_TYPE","VARCHAR2","8","","","Y","5",""
"RULES1","IMPORTANCE","NUMBER","22","9","2","Y","6",""
"RULES1","RANGE_COLM","VARCHAR2","20","","","Y","7",""
"RULES1","RANGE_MIN","NUMBER","22","13","4","Y","8",""
"RULES1","RANGE_MAX","NUMBER","22","13","4","Y","9",""
"RULES1","RANGE_UNIT","VARCHAR2","8","","","Y","10",""
"RULES1","ITNUM_MIN","VARCHAR2","400","","","Y","11",""
"RULES1","ITNUM_MAX","VARCHAR2","400","","","Y","12",""
"RULES1","COUPLING","NUMBER","22","10","0","Y","13",""
"RULES1","KIT_ID","NUMBER","22","10","0","Y","14",""
"RULES1","INVERT","NUMBER","22","1","0","Y","15",""
"RULES1","CAT_ID","NUMBER","22","10","0","Y","16",""
"RULES1","MIN_LEN","NUMBER","22","9","4","Y","17",""
"RULES1","MAX_LEN","NUMBER","22","9","4","Y","18",""
"RULES1","MIN_WIDTH","NUMBER","22","9","4","Y","19",""
"RULES1","MAX_WIDTH","NUMBER","22","9","4","Y","20",""
"RULES1","MIN_HEIGHT","NUMBER","22","9","4","Y","21",""
"RULES1","MAX_HEIGHT","NUMBER","22","9","4","Y","22",""
"RULES1","MIN_WEIGHT","NUMBER","22","9","4","Y","23",""
"RULES1","MAX_WEIGHT","NUMBER","22","9","4","Y","24",""
"RULES1","SLOT_ORDER_TREE_ID","NUMBER","22","10","0","Y","25",""
"RULES1","MOVE_PENALTY","NUMBER","22","9","2","Y","26",""
"RULES1","ALL_OR_NOTHING","NUMBER","22","1","0","Y","27",""
"RULES1","ESD_IMPORTANCE","NUMBER","22","9","2","Y","28",""
"RULES1","QUERY_ID","NUMBER","22","10","0","Y","29",""
"RULES1","DENSITY_FACTOR","NUMBER","22","10","0","Y","30",""
"RULES1","CUBE_TOLERANCE","NUMBER","22","5","2","Y","31",""
"RULES1","SEQ_ITEM_SORT1","NUMBER","22","10","0","Y","32",""
"RULES1","SEQ_ITEM_SORT2","NUMBER","22","10","0","Y","33",""
"RULES1","SEQ_ITEM_SORT3","NUMBER","22","10","0","Y","34",""
"RULES1","SEQ_ITEM_ORDER1","NUMBER","22","10","0","Y","35",""
"RULES1","SEQ_ITEM_ORDER2","NUMBER","22","10","0","Y","36",""
"RULES1","SEQ_ITEM_ORDER3","NUMBER","22","10","0","Y","37",""
"RULES1","ITEM_ORDER_CAT_ID1","NUMBER","22","10","0","Y","38",""
"RULES1","ITEM_ORDER_CAT_ID2","NUMBER","22","10","0","Y","39",""
"RULES1","ITEM_ORDER_CAT_ID3","NUMBER","22","10","0","Y","40",""
"RULES1","ITEM_ORDER_RND_FACTOR1","NUMBER","22","10","0","Y","41",""
"RULES1","ITEM_ORDER_RND_FACTOR2","NUMBER","22","10","0","Y","42",""
"RULES1","ITEM_ORDER_RND_FACTOR3","NUMBER","22","10","0","Y","43",""
"RULES1","ITEM_SEQ_RANGE","NUMBER","22","1","0","Y","44",""
"RULES1","SLOT_SORT1","NUMBER","22","10","0","Y","45",""
"RULES1","SLOT_SORT2","NUMBER","22","10","0","Y","46",""
"RULES1","SLOT_SORT3","NUMBER","22","10","0","Y","47",""
"RULES1","SLOT_SORT4","NUMBER","22","10","0","Y","48",""
"RULES1","SLOT_SORT5","NUMBER","22","10","0","Y","49",""
"RULES1","SLOT_SORT6","NUMBER","22","10","0","Y","50",""
"RULES1","SLOT_ORDER1","NUMBER","22","10","0","Y","51",""
"RULES1","SLOT_ORDER2","NUMBER","22","10","0","Y","52",""
"RULES1","SLOT_ORDER3","NUMBER","22","10","0","Y","53",""
"RULES1","SLOT_ORDER4","NUMBER","22","10","0","Y","54",""
"RULES1","SLOT_ORDER5","NUMBER","22","10","0","Y","55",""
"RULES1","SLOT_ORDER6","NUMBER","22","10","0","Y","56",""
"RULES1","ESD_BEGIN","NUMBER","22","5","2","Y","57",""
"RULES1","ESD_END","NUMBER","22","5","2","Y","58",""
"RULES1","ESD_MINEMPTY_WIDTH","NUMBER","22","5","2","Y","59",""
"RULES1","ESD_TOLERANCE","NUMBER","22","5","2","Y","60",""
"RULES1","ESD_SEQ_RANGE","NUMBER","22","1","0","Y","61",""
"RULES1","RANK_TYPE","NUMBER","22","3","0","N","62",""
"RULES1","RESERVED_1","VARCHAR2","40","","","Y","63",""
"RULES1","RESERVED_2","VARCHAR2","40","","","Y","64",""
"RULES1","RESERVED_3","NUMBER","22","10","0","Y","65",""
"RULES1","RESERVED_4","NUMBER","22","10","0","Y","66",""
"RULES1","CREATE_DATE_TIME","TIMESTAMP(3)","11","","3","N","67",""
"RULES1","MOD_DATE_TIME","TIMESTAMP(3)","11","","3","N","68",""
"RULES1","MOD_USER","VARCHAR2","200","","","N","69",""
"RULES1","SEQ_ITEM_SORT_CNST1","NUMBER","22","1","0","Y","70",""
"RULES1","SEQ_ITEM_SORT_CNST2","NUMBER","22","1","0","Y","71",""
"RULES1","SEQ_ITEM_SORT_CNST3","NUMBER","22","1","0","Y","72",""
"RULES1","SEQ_ITEM_ESD","NUMBER","22","10","0","Y","73",""
"RULES1","MOVE_PENALTY_TYPE","NUMBER","22","1","0","Y","74",""
"RULES1","MORE_SPACE","NUMBER","22","3","0","Y","75",""
"RULES1","RULE_TYPE","NUMBER","22","3","0","Y","76",""
"RULES1","SUM_INSTANCES","NUMBER","22","1","0","Y","77",""
"RULES1","CNSTR_CAT_ID","NUMBER","22","10","0","Y","78",""
"RULES1","CNSTR_CAT_CODE_ID","NUMBER","22","10","0","Y","79",""
"RULES1","CNSTR_CAT_CONSTR_XREF_ID","NUMBER","22","10","0","Y","80",""
"RULES1","CNSTR_CAT_SEQ_NUM","NUMBER","22","10","0","Y","81",""
"RULES1","CNST_RACK_TYPE_ID","NUMBER","22","10","0","Y","82",""
"RULES1","LEVEL_ID","NUMBER","22","10","0","Y","83",""
"RULES2","CNSTR_GRP_ID","NUMBER","22","10","0","N","1",""
"RULES2","CNSTR_ID","NUMBER","22","10","0","N","2",""
"RULES2","CNSTR_NAME","VARCHAR2","200","","","N","3",""
"RULES2","ACTIVE","NUMBER","22","1","0","N","4",""
"RULES2","CNSTR_TYPE","VARCHAR2","8","","","Y","5",""
"RULES2","IMPORTANCE","NUMBER","22","9","2","Y","6",""
"RULES2","RANGE_COLM","VARCHAR2","20","","","Y","7",""
"RULES2","RANGE_MIN","NUMBER","22","13","4","Y","8",""
"RULES2","RANGE_MAX","NUMBER","22","13","4","Y","9",""
"RULES2","RANGE_UNIT","VARCHAR2","8","","","Y","10",""
"RULES2","ITNUM_MIN","VARCHAR2","400","","","Y","11",""
"RULES2","ITNUM_MAX","VARCHAR2","400","","","Y","12",""
"RULES2","COUPLING","NUMBER","22","10","0","Y","13",""
"RULES2","KIT_ID","NUMBER","22","10","0","Y","14",""
"RULES2","INVERT","NUMBER","22","1","0","Y","15",""
"RULES2","CAT_ID","NUMBER","22","10","0","Y","16",""
"RULES2","MIN_LEN","NUMBER","22","9","4","Y","17",""
"RULES2","MAX_LEN","NUMBER","22","9","4","Y","18",""
"RULES2","MIN_WIDTH","NUMBER","22","9","4","Y","19",""
"RULES2","MAX_WIDTH","NUMBER","22","9","4","Y","20",""
"RULES2","MIN_HEIGHT","NUMBER","22","9","4","Y","21",""
"RULES2","MAX_HEIGHT","NUMBER","22","9","4","Y","22",""
"RULES2","MIN_WEIGHT","NUMBER","22","9","4","Y","23",""
"RULES2","MAX_WEIGHT","NUMBER","22","9","4","Y","24",""
"RULES2","SLOT_ORDER_TREE_ID","NUMBER","22","10","0","Y","25",""
"RULES2","MOVE_PENALTY","NUMBER","22","9","2","Y","26",""
"RULES2","ALL_OR_NOTHING","NUMBER","22","1","0","Y","27",""
"RULES2","ESD_IMPORTANCE","NUMBER","22","9","2","Y","28",""
"RULES2","QUERY_ID","NUMBER","22","10","0","Y","29",""
"RULES2","DENSITY_FACTOR","NUMBER","22","10","0","Y","30",""
"RULES2","CUBE_TOLERANCE","NUMBER","22","5","2","Y","31",""
"RULES2","SEQ_ITEM_SORT1","NUMBER","22","10","0","Y","32",""
"RULES2","SEQ_ITEM_SORT2","NUMBER","22","10","0","Y","33",""
"RULES2","SEQ_ITEM_SORT3","NUMBER","22","10","0","Y","34",""
"RULES2","SEQ_ITEM_ORDER1","NUMBER","22","10","0","Y","35",""
"RULES2","SEQ_ITEM_ORDER2","NUMBER","22","10","0","Y","36",""
"RULES2","SEQ_ITEM_ORDER3","NUMBER","22","10","0","Y","37",""
"RULES2","ITEM_ORDER_CAT_ID1","NUMBER","22","10","0","Y","38",""
"RULES2","ITEM_ORDER_CAT_ID2","NUMBER","22","10","0","Y","39",""
"RULES2","ITEM_ORDER_CAT_ID3","NUMBER","22","10","0","Y","40",""
"RULES2","ITEM_ORDER_RND_FACTOR1","NUMBER","22","10","0","Y","41",""
"RULES2","ITEM_ORDER_RND_FACTOR2","NUMBER","22","10","0","Y","42",""
"RULES2","ITEM_ORDER_RND_FACTOR3","NUMBER","22","10","0","Y","43",""
"RULES2","ITEM_SEQ_RANGE","NUMBER","22","1","0","Y","44",""
"RULES2","SLOT_SORT1","NUMBER","22","10","0","Y","45",""
"RULES2","SLOT_SORT2","NUMBER","22","10","0","Y","46",""
"RULES2","SLOT_SORT3","NUMBER","22","10","0","Y","47",""
"RULES2","SLOT_SORT4","NUMBER","22","10","0","Y","48",""
"RULES2","SLOT_SORT5","NUMBER","22","10","0","Y","49",""
"RULES2","SLOT_SORT6","NUMBER","22","10","0","Y","50",""
"RULES2","SLOT_ORDER1","NUMBER","22","10","0","Y","51",""
"RULES2","SLOT_ORDER2","NUMBER","22","10","0","Y","52",""
"RULES2","SLOT_ORDER3","NUMBER","22","10","0","Y","53",""
"RULES2","SLOT_ORDER4","NUMBER","22","10","0","Y","54",""
"RULES2","SLOT_ORDER5","NUMBER","22","10","0","Y","55",""
"RULES2","SLOT_ORDER6","NUMBER","22","10","0","Y","56",""
"RULES2","ESD_BEGIN","NUMBER","22","5","2","Y","57",""
"RULES2","ESD_END","NUMBER","22","5","2","Y","58",""
"RULES2","ESD_MINEMPTY_WIDTH","NUMBER","22","5","2","Y","59",""
"RULES2","ESD_TOLERANCE","NUMBER","22","5","2","Y","60",""
"RULES2","ESD_SEQ_RANGE","NUMBER","22","1","0","Y","61",""
"RULES2","RANK_TYPE","NUMBER","22","3","0","N","62",""
"RULES2","RESERVED_1","VARCHAR2","40","","","Y","63",""
"RULES2","RESERVED_2","VARCHAR2","40","","","Y","64",""
"RULES2","RESERVED_3","NUMBER","22","10","0","Y","65",""
"RULES2","RESERVED_4","NUMBER","22","10","0","Y","66",""
"RULES2","CREATE_DATE_TIME","TIMESTAMP(3)","11","","3","N","67",""
"RULES2","MOD_DATE_TIME","TIMESTAMP(3)","11","","3","N","68",""
"RULES2","MOD_USER","VARCHAR2","200","","","N","69",""
"RULES2","SEQ_ITEM_SORT_CNST1","NUMBER","22","1","0","Y","70",""
"RULES2","SEQ_ITEM_SORT_CNST2","NUMBER","22","1","0","Y","71",""
"RULES2","SEQ_ITEM_SORT_CNST3","NUMBER","22","1","0","Y","72",""
"RULES2","SEQ_ITEM_ESD","NUMBER","22","10","0","Y","73",""
"RULES2","MOVE_PENALTY_TYPE","NUMBER","22","1","0","Y","74",""
"RULES2","MORE_SPACE","NUMBER","22","3","0","Y","75",""
"RULES2","RULE_TYPE","NUMBER","22","3","0","Y","76",""
"RULES2","SUM_INSTANCES","NUMBER","22","1","0","Y","77",""
"RULES2","CNSTR_CAT_ID","NUMBER","22","10","0","Y","78",""
"RULES2","CNSTR_CAT_CODE_ID","NUMBER","22","10","0","Y","79",""
"RULES2","CNSTR_CAT_CONSTR_XREF_ID","NUMBER","22","10","0","Y","80",""
"RULES2","CNSTR_CAT_SEQ_NUM","NUMBER","22","10","0","Y","81",""
"RULES2","CNST_RACK_TYPE_ID","NUMBER","22","10","0","Y","82",""
"RULES2","LEVEL_ID","NUMBER","22","10","0","Y","83",""
"RULES2","RT_NAME","VARCHAR2","48","","","Y","84",""
"RULES2","WHSE_CODE","VARCHAR2","12","","","Y","85",""
"RULES3","CNSTR_GRP_ID","NUMBER","22","10","0","N","1",""
"RULES3","CNSTR_ID","NUMBER","22","10","0","N","2",""
"RULES3","CNSTR_NAME","VARCHAR2","200","","","N","3",""
"RULES3","ACTIVE","NUMBER","22","1","0","N","4",""
"RULES3","CNSTR_TYPE","VARCHAR2","8","","","Y","5",""
"RULES3","IMPORTANCE","NUMBER","22","9","2","Y","6",""
"RULES3","RANGE_COLM","VARCHAR2","20","","","Y","7",""
"RULES3","RANGE_MIN","NUMBER","22","13","4","Y","8",""
"RULES3","RANGE_MAX","NUMBER","22","13","4","Y","9",""
"RULES3","RANGE_UNIT","VARCHAR2","8","","","Y","10",""
"RULES3","ITNUM_MIN","VARCHAR2","400","","","Y","11",""
"RULES3","ITNUM_MAX","VARCHAR2","400","","","Y","12",""
"RULES3","COUPLING","NUMBER","22","10","0","Y","13",""
"RULES3","KIT_ID","NUMBER","22","10","0","Y","14",""
"RULES3","INVERT","NUMBER","22","1","0","Y","15",""
"RULES3","CAT_ID","NUMBER","22","10","0","Y","16",""
"RULES3","MIN_LEN","NUMBER","22","9","4","Y","17",""
"RULES3","MAX_LEN","NUMBER","22","9","4","Y","18",""
"RULES3","MIN_WIDTH","NUMBER","22","9","4","Y","19",""
"RULES3","MAX_WIDTH","NUMBER","22","9","4","Y","20",""
"RULES3","MIN_HEIGHT","NUMBER","22","9","4","Y","21",""
"RULES3","MAX_HEIGHT","NUMBER","22","9","4","Y","22",""
"RULES3","MIN_WEIGHT","NUMBER","22","9","4","Y","23",""
"RULES3","MAX_WEIGHT","NUMBER","22","9","4","Y","24",""
"RULES3","SLOT_ORDER_TREE_ID","NUMBER","22","10","0","Y","25",""
"RULES3","MOVE_PENALTY","NUMBER","22","9","2","Y","26",""
"RULES3","ALL_OR_NOTHING","NUMBER","22","1","0","Y","27",""
"RULES3","ESD_IMPORTANCE","NUMBER","22","9","2","Y","28",""
"RULES3","QUERY_ID","NUMBER","22","10","0","Y","29",""
"RULES3","DENSITY_FACTOR","NUMBER","22","10","0","Y","30",""
"RULES3","CUBE_TOLERANCE","NUMBER","22","5","2","Y","31",""
"RULES3","SEQ_ITEM_SORT1","NUMBER","22","10","0","Y","32",""
"RULES3","SEQ_ITEM_SORT2","NUMBER","22","10","0","Y","33",""
"RULES3","SEQ_ITEM_SORT3","NUMBER","22","10","0","Y","34",""
"RULES3","SEQ_ITEM_ORDER1","NUMBER","22","10","0","Y","35",""
"RULES3","SEQ_ITEM_ORDER2","NUMBER","22","10","0","Y","36",""
"RULES3","SEQ_ITEM_ORDER3","NUMBER","22","10","0","Y","37",""
"RULES3","ITEM_ORDER_CAT_ID1","NUMBER","22","10","0","Y","38",""
"RULES3","ITEM_ORDER_CAT_ID2","NUMBER","22","10","0","Y","39",""
"RULES3","ITEM_ORDER_CAT_ID3","NUMBER","22","10","0","Y","40",""
"RULES3","ITEM_ORDER_RND_FACTOR1","NUMBER","22","10","0","Y","41",""
"RULES3","ITEM_ORDER_RND_FACTOR2","NUMBER","22","10","0","Y","42",""
"RULES3","ITEM_ORDER_RND_FACTOR3","NUMBER","22","10","0","Y","43",""
"RULES3","ITEM_SEQ_RANGE","NUMBER","22","1","0","Y","44",""
"RULES3","SLOT_SORT1","NUMBER","22","10","0","Y","45",""
"RULES3","SLOT_SORT2","NUMBER","22","10","0","Y","46",""
"RULES3","SLOT_SORT3","NUMBER","22","10","0","Y","47",""
"RULES3","SLOT_SORT4","NUMBER","22","10","0","Y","48",""
"RULES3","SLOT_SORT5","NUMBER","22","10","0","Y","49",""
"RULES3","SLOT_SORT6","NUMBER","22","10","0","Y","50",""
"RULES3","SLOT_ORDER1","NUMBER","22","10","0","Y","51",""
"RULES3","SLOT_ORDER2","NUMBER","22","10","0","Y","52",""
"RULES3","SLOT_ORDER3","NUMBER","22","10","0","Y","53",""
"RULES3","SLOT_ORDER4","NUMBER","22","10","0","Y","54",""
"RULES3","SLOT_ORDER5","NUMBER","22","10","0","Y","55",""
"RULES3","SLOT_ORDER6","NUMBER","22","10","0","Y","56",""
"RULES3","ESD_BEGIN","NUMBER","22","5","2","Y","57",""
"RULES3","ESD_END","NUMBER","22","5","2","Y","58",""
"RULES3","ESD_MINEMPTY_WIDTH","NUMBER","22","5","2","Y","59",""
"RULES3","ESD_TOLERANCE","NUMBER","22","5","2","Y","60",""
"RULES3","ESD_SEQ_RANGE","NUMBER","22","1","0","Y","61",""
"RULES3","RANK_TYPE","NUMBER","22","3","0","N","62",""
"RULES3","RESERVED_1","VARCHAR2","40","","","Y","63",""
"RULES3","RESERVED_2","VARCHAR2","40","","","Y","64",""
"RULES3","RESERVED_3","NUMBER","22","10","0","Y","65",""
"RULES3","RESERVED_4","NUMBER","22","10","0","Y","66",""
"RULES3","CREATE_DATE_TIME","TIMESTAMP(3)","11","","3","N","67",""
"RULES3","MOD_DATE_TIME","TIMESTAMP(3)","11","","3","N","68",""
"RULES3","MOD_USER","VARCHAR2","200","","","N","69",""
"RULES3","SEQ_ITEM_SORT_CNST1","NUMBER","22","1","0","Y","70",""
"RULES3","SEQ_ITEM_SORT_CNST2","NUMBER","22","1","0","Y","71",""
"RULES3","SEQ_ITEM_SORT_CNST3","NUMBER","22","1","0","Y","72",""
"RULES3","SEQ_ITEM_ESD","NUMBER","22","10","0","Y","73",""
"RULES3","MOVE_PENALTY_TYPE","NUMBER","22","1","0","Y","74",""
"RULES3","MORE_SPACE","NUMBER","22","3","0","Y","75",""
"RULES3","RULE_TYPE","NUMBER","22","3","0","Y","76",""
"RULES3","SUM_INSTANCES","NUMBER","22","1","0","Y","77",""
"RULES3","CNSTR_CAT_ID","NUMBER","22","10","0","Y","78",""
"RULES3","CNSTR_CAT_CODE_ID","NUMBER","22","10","0","Y","79",""
"RULES3","CNSTR_CAT_CONSTR_XREF_ID","NUMBER","22","10","0","Y","80",""
"RULES3","CNSTR_CAT_SEQ_NUM","NUMBER","22","10","0","Y","81",""
"RULES3","CNST_RACK_TYPE_ID","NUMBER","22","10","0","Y","82",""
"RULES3","LEVEL_ID","NUMBER","22","10","0","Y","83",""
"RULES3","RT_NAME","VARCHAR2","48","","","Y","84",""
"RULES3","WHSE_CODE","VARCHAR2","12","","","Y","85",""
"RULES3","LEVEL_NUMBER","NUMBER","22","10","0","Y","86",""
"RULES4","CNSTR_GRP_ID","NUMBER","22","10","0","N","1",""
"RULES4","CNSTR_ID","NUMBER","22","10","0","N","2",""
"RULES4","CNSTR_NAME","VARCHAR2","200","","","N","3",""
"RULES4","ACTIVE","NUMBER","22","1","0","N","4",""
"RULES4","CNSTR_TYPE","VARCHAR2","8","","","Y","5",""
"RULES4","IMPORTANCE","NUMBER","22","9","2","Y","6",""
"RULES4","RANGE_COLM","VARCHAR2","20","","","Y","7",""
"RULES4","RANGE_MIN","NUMBER","22","13","4","Y","8",""
"RULES4","RANGE_MAX","NUMBER","22","13","4","Y","9",""
"RULES4","RANGE_UNIT","VARCHAR2","8","","","Y","10",""
"RULES4","ITNUM_MIN","VARCHAR2","400","","","Y","11",""
"RULES4","ITNUM_MAX","VARCHAR2","400","","","Y","12",""
"RULES4","COUPLING","NUMBER","22","10","0","Y","13",""
"RULES4","KIT_ID","NUMBER","22","10","0","Y","14",""
"RULES4","INVERT","NUMBER","22","1","0","Y","15",""
"RULES4","CAT_ID","NUMBER","22","10","0","Y","16",""
"RULES4","MIN_LEN","NUMBER","22","9","4","Y","17",""
"RULES4","MAX_LEN","NUMBER","22","9","4","Y","18",""
"RULES4","MIN_WIDTH","NUMBER","22","9","4","Y","19",""
"RULES4","MAX_WIDTH","NUMBER","22","9","4","Y","20",""
"RULES4","MIN_HEIGHT","NUMBER","22","9","4","Y","21",""
"RULES4","MAX_HEIGHT","NUMBER","22","9","4","Y","22",""
"RULES4","MIN_WEIGHT","NUMBER","22","9","4","Y","23",""
"RULES4","MAX_WEIGHT","NUMBER","22","9","4","Y","24",""
"RULES4","SLOT_ORDER_TREE_ID","NUMBER","22","10","0","Y","25",""
"RULES4","MOVE_PENALTY","NUMBER","22","9","2","Y","26",""
"RULES4","ALL_OR_NOTHING","NUMBER","22","1","0","Y","27",""
"RULES4","ESD_IMPORTANCE","NUMBER","22","9","2","Y","28",""
"RULES4","QUERY_ID","NUMBER","22","10","0","Y","29",""
"RULES4","DENSITY_FACTOR","NUMBER","22","10","0","Y","30",""
"RULES4","CUBE_TOLERANCE","NUMBER","22","5","2","Y","31",""
"RULES4","SEQ_ITEM_SORT1","NUMBER","22","10","0","Y","32",""
"RULES4","SEQ_ITEM_SORT2","NUMBER","22","10","0","Y","33",""
"RULES4","SEQ_ITEM_SORT3","NUMBER","22","10","0","Y","34",""
"RULES4","SEQ_ITEM_ORDER1","NUMBER","22","10","0","Y","35",""
"RULES4","SEQ_ITEM_ORDER2","NUMBER","22","10","0","Y","36",""
"RULES4","SEQ_ITEM_ORDER3","NUMBER","22","10","0","Y","37",""
"RULES4","ITEM_ORDER_CAT_ID1","NUMBER","22","10","0","Y","38",""
"RULES4","ITEM_ORDER_CAT_ID2","NUMBER","22","10","0","Y","39",""
"RULES4","ITEM_ORDER_CAT_ID3","NUMBER","22","10","0","Y","40",""
"RULES4","ITEM_ORDER_RND_FACTOR1","NUMBER","22","10","0","Y","41",""
"RULES4","ITEM_ORDER_RND_FACTOR2","NUMBER","22","10","0","Y","42",""
"RULES4","ITEM_ORDER_RND_FACTOR3","NUMBER","22","10","0","Y","43",""
"RULES4","ITEM_SEQ_RANGE","NUMBER","22","1","0","Y","44",""
"RULES4","SLOT_SORT1","NUMBER","22","10","0","Y","45",""
"RULES4","SLOT_SORT2","NUMBER","22","10","0","Y","46",""
"RULES4","SLOT_SORT3","NUMBER","22","10","0","Y","47",""
"RULES4","SLOT_SORT4","NUMBER","22","10","0","Y","48",""
"RULES4","SLOT_SORT5","NUMBER","22","10","0","Y","49",""
"RULES4","SLOT_SORT6","NUMBER","22","10","0","Y","50",""
"RULES4","SLOT_ORDER1","NUMBER","22","10","0","Y","51",""
"RULES4","SLOT_ORDER2","NUMBER","22","10","0","Y","52",""
"RULES4","SLOT_ORDER3","NUMBER","22","10","0","Y","53",""
"RULES4","SLOT_ORDER4","NUMBER","22","10","0","Y","54",""
"RULES4","SLOT_ORDER5","NUMBER","22","10","0","Y","55",""
"RULES4","SLOT_ORDER6","NUMBER","22","10","0","Y","56",""
"RULES4","ESD_BEGIN","NUMBER","22","5","2","Y","57",""
"RULES4","ESD_END","NUMBER","22","5","2","Y","58",""
"RULES4","ESD_MINEMPTY_WIDTH","NUMBER","22","5","2","Y","59",""
